BAGO,BLSC,COME,COMU,CORM,HADU,HOGR,LOON,MAMU,OLDS,PIGU,RBME,RNGR,SUSC,WWSC,Year,Site,Transect,Temp,ObservCond,Bay,ObservCondFactor3
0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2003,70,710,4.4,Good,W. Sitkalidak,Good
0,0,0,13,NA,0,0,1,10,0,0,0,0,0,0,2004,70,710,2.9,Good,W. Sitkalidak,Good
0,0,0,12,NA,0,0,0,0,0,0,0,0,0,0,2005,70,710,4.2,Good,W. Sitkalidak,Good
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1991,70,711,2.5,Good,W. Sitkalidak,Good
0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,1992,70,711,3.5,Good,W. Sitkalidak,Good
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1993,70,711,2.5,Average,W. Sitkalidak,FairAverage
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1994,70,711,4,Good,W. Sitkalidak,Good
0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,1995,70,711,2.5,Good,W. Sitkalidak,Good
0,0,0,12,1,0,0,0,6,0,0,0,0,0,0,1996,70,711,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1997,70,711,2.5,Good,W. Sitkalidak,Good
0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1999,70,711,2.2,Good,W. Sitkalidak,Good
0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,2000,70,711,2.5,Good,W. Sitkalidak,Good
0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,2001,70,711,4,Good,W. Sitkalidak,Good
0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,2002,70,711,3.400272,Good,W. Sitkalidak,Good
0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2003,70,711,4.2,Good,W. Sitkalidak,Good
0,0,0,5,NA,0,0,0,0,0,0,1,0,0,0,2004,70,711,2.8,Good,W. Sitkalidak,Good
0,0,0,22,NA,0,0,0,0,0,0,0,0,0,0,2005,70,711,3.9,Good,W. Sitkalidak,Good
0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,1991,70,712,2.5,Good,W. Sitkalidak,Good
0,0,0,6,2,0,0,0,4,0,0,0,0,0,0,1992,70,712,3,Good,W. Sitkalidak,Good
0,0,0,7,2,0,0,0,2,0,0,0,0,0,0,1993,70,712,2.5,Good,W. Sitkalidak,Good
0,0,0,16,0,2,0,0,1,0,0,0,0,0,0,1994,70,712,4,Good,W. Sitkalidak,Good
0,2,0,12,2,0,0,0,2,0,0,0,0,0,0,1995,70,712,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,41,0,0,0,2,9,0,0,0,2,0,4,1996,70,712,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,10,8,0,5,0,6,6,0,0,4,0,0,1997,70,712,2.5,Good,W. Sitkalidak,Good
0,0,0,5,3,0,0,0,2,0,0,0,0,0,0,1999,70,712,1.9,Good,W. Sitkalidak,Good
0,0,0,7,2,0,0,0,0,0,0,0,0,0,13,2000,70,712,2.5,Good,W. Sitkalidak,Good
0,0,0,37,2,0,0,0,4,0,0,0,0,0,0,2001,70,712,3.8,Good,W. Sitkalidak,Good
0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,2002,70,712,3.550284,Good,W. Sitkalidak,Good
0,0,0,28,0,0,8,0,0,0,0,0,0,0,0,2003,70,712,4.2,Good,W. Sitkalidak,Good
0,0,0,14,NA,0,0,5,0,0,0,0,0,0,0,2004,70,712,2.7,Good,W. Sitkalidak,Good
0,0,0,13,NA,0,0,0,7,0,0,0,0,0,0,2005,70,712,3.9,Excellent,W. Sitkalidak,ExcellentIdeal
0,30,0,6,9,18,6,0,0,0,5,11,8,0,9,1991,70,713,2,Good,W. Sitkalidak,Good
0,13,0,9,4,16,2,0,3,0,0,0,0,0,2,1992,70,713,3,Good,W. Sitkalidak,Good
22,10,0,3,1,18,5,1,2,3,0,0,0,4,0,1993,70,713,2.5,Good,W. Sitkalidak,Good
0,0,0,30,2,3,0,0,6,0,1,0,0,0,0,1994,70,713,4,Good,W. Sitkalidak,Good
0,16,0,26,6,15,0,1,2,0,0,0,3,12,12,1995,70,713,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,20,0,13,2,37,6,4,4,28,4,0,4,8,0,1996,70,713,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,34,0,11,7,47,8,0,6,0,2,0,5,10,53,1997,70,713,2.5,Good,W. Sitkalidak,Good
0,46,0,7,1,38,2,0,4,0,2,13,3,16,86,1999,70,713,1.9,Good,W. Sitkalidak,Good
0,45,0,18,2,63,0,0,0,20,0,3,2,14,2,2000,70,713,2,Good,W. Sitkalidak,Good
0,39,0,18,14,44,0,0,0,4,0,11,8,8,9,2001,70,713,3.9,Average,W. Sitkalidak,FairAverage
0,40,0,31,11,81,1,2,7,0,0,8,7,5,11,2002,70,713,3.62529,Excellent,W. Sitkalidak,ExcellentIdeal
0,38,0,28,1,48,1,1,2,0,0,0,5,0,2,2003,70,713,3.9,Excellent,W. Sitkalidak,ExcellentIdeal
0,33,0,33,NA,59,0,4,0,0,2,2,7,4,2,2004,70,713,2.6,Good,W. Sitkalidak,Good
0,0,0,22,NA,0,0,0,3,7,0,0,11,0,0,2005,70,713,3.8,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,12,1,6,0,0,0,0,3,0,0,0,0,1991,70,714,2.3,Average,W. Sitkalidak,FairAverage
0,0,0,18,2,0,0,0,5,0,0,0,0,0,0,1992,70,714,3,Good,W. Sitkalidak,Good
0,6,0,10,1,7,0,1,1,0,1,0,0,0,0,1993,70,714,2.5,Good,W. Sitkalidak,Good
0,2,0,7,1,0,0,0,1,0,0,0,0,0,0,1994,70,714,3.5,Good,W. Sitkalidak,Good
0,0,0,6,9,9,0,1,10,0,1,0,0,0,0,1995,70,714,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,1,4,1,0,0,23,0,5,0,0,3,0,1996,70,714,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,34,0,30,2,15,3,0,14,0,0,0,2,0,6,1997,70,714,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,12,3,4,1,3,3,0,4,2,0,0,6,1999,70,714,1.9,Good,W. Sitkalidak,Good
0,4,0,50,9,6,0,2,16,0,1,0,1,0,2,2000,70,714,1.9,Good,W. Sitkalidak,Good
0,0,0,150,11,4,0,0,5,0,4,0,0,0,2,2001,70,714,4,Average,W. Sitkalidak,FairAverage
0,10,0,52,7,2,0,0,0,0,0,0,0,0,0,2002,70,714,3.512781,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,69,1,0,0,0,7,0,1,0,0,0,0,2003,70,714,3.8,Excellent,W. Sitkalidak,ExcellentIdeal
0,7,0,31,NA,12,0,9,3,2,0,0,2,0,0,2004,70,714,2.5,Good,W. Sitkalidak,Good
0,28,0,29,NA,61,0,3,17,12,1,4,3,0,0,2005,70,714,4.1,Excellent,W. Sitkalidak,ExcellentIdeal
0,8,0,0,2,4,5,0,3,23,4,8,9,2,0,1991,70,715,2.7,Good,W. Sitkalidak,Good
2,0,0,0,0,0,4,0,2,19,0,8,3,5,1,1992,70,715,2.5,Good,W. Sitkalidak,Good
2,2,0,2,8,6,7,2,0,17,2,0,4,0,11,1993,70,715,2,Good,W. Sitkalidak,Good
0,0,0,5,1,4,0,4,6,2,1,2,0,0,0,1994,70,715,3,Good,W. Sitkalidak,Good
13,18,3,0,3,19,9,3,2,21,0,7,2,12,0,1995,70,715,2,Excellent,W. Sitkalidak,ExcellentIdeal
20,36,0,0,6,19,7,1,0,32,2,10,6,8,0,1996,70,715,1.5,Excellent,W. Sitkalidak,ExcellentIdeal
5,13,0,0,10,4,10,4,0,9,0,2,3,0,4,1997,70,715,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
6,25,0,0,10,29,3,1,2,26,3,7,8,0,0,1999,70,715,1.7,Excellent,W. Sitkalidak,ExcellentIdeal
0,16,0,0,10,10,4,5,3,15,0,2,3,0,0,2000,70,715,2.3,Excellent,W. Sitkalidak,ExcellentIdeal
0,9,0,3,14,6,0,3,4,9,4,0,2,0,0,2001,70,715,3.8,Fair,W. Sitkalidak,FairAverage
8,7,0,1,7,2,6,11,5,11,2,0,0,0,0,2002,70,715,3.200256,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,1,18,9,4,3,0,0,0,2,9,0,0,2003,70,715,3.6,Excellent,W. Sitkalidak,ExcellentIdeal
0,3,0,0,NA,12,6,3,1,12,0,21,12,0,0,2004,70,715,2.8,Good,W. Sitkalidak,Good
0,0,0,39,NA,0,0,1,9,0,3,0,0,0,0,2005,70,715,4.1,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,8,2,0,0,0,2,0,0,0,1,0,0,1991,70,716,2.7,Average,W. Sitkalidak,FairAverage
0,0,0,6,8,0,0,1,8,0,1,0,1,0,0,1992,70,716,2.5,Good,W. Sitkalidak,Good
0,0,0,25,1,2,2,0,2,0,0,0,0,0,0,1993,70,716,2.5,Good,W. Sitkalidak,Good
4,6,0,0,8,4,0,1,3,2,0,4,0,0,1,1994,70,716,3,Good,W. Sitkalidak,Good
0,0,0,24,3,9,2,0,8,0,0,0,0,9,0,1995,70,716,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,15,3,7,0,0,9,0,0,0,1,0,0,1996,70,716,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,33,2,10,1,0,3,0,0,0,0,4,0,1997,70,716,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,13,4,12,0,1,8,0,0,0,0,0,0,1999,70,716,1.8,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,8,5,12,0,1,7,0,0,0,1,5,0,2000,70,716,2.3,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,19,4,6,0,0,4,0,1,0,0,0,0,2001,70,716,3.8,Fair,W. Sitkalidak,FairAverage
0,5,0,121,1,0,0,3,6,0,0,0,0,0,0,2002,70,716,3.366936,Excellent,W. Sitkalidak,ExcellentIdeal
0,8,0,48,1,9,0,0,1,0,0,0,0,0,0,2003,70,716,3.9,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,18,NA,16,3,0,0,0,0,0,2,0,0,2004,70,716,2.7,Good,W. Sitkalidak,Good
0,2,0,1,NA,12,9,7,3,0,3,2,3,0,0,2005,70,716,4.1,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,2,0,0,0,0,2,0,0,0,0,8,1,1991,70,717,2.7,Average,W. Sitkalidak,FairAverage
2,0,0,23,0,1,0,2,12,7,0,2,0,16,5,1992,70,717,3,Good,W. Sitkalidak,Good
0,0,0,4,2,0,1,1,3,2,0,0,2,3,1,1993,70,717,2.5,Good,W. Sitkalidak,Good
0,1,0,8,2,1,0,0,9,0,2,0,0,1,0,1994,70,717,3.5,Good,W. Sitkalidak,Good
0,0,0,7,3,0,2,0,2,0,0,0,0,23,2,1995,70,717,2.5,Good,W. Sitkalidak,Good
0,0,0,20,1,4,0,0,5,13,0,0,0,12,4,1996,70,717,2.5,Good,W. Sitkalidak,Good
0,2,0,5,3,2,5,4,2,6,2,0,2,21,11,1997,70,717,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,2,19,0,0,1,2,9,0,0,0,0,11,8,1999,70,717,1.9,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,4,0,0,0,0,15,1,0,0,0,2,10,2000,70,717,2.3,Excellent,W. Sitkalidak,ExcellentIdeal
0,6,0,8,4,1,0,2,1,0,0,0,0,4,0,2001,70,717,3.6,Excellent,W. Sitkalidak,ExcellentIdeal
0,1,0,12,0,0,3,1,5,0,0,0,4,0,7,2002,70,717,3.400272,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,60,0,9,4,0,11,11,0,0,0,12,1,2003,70,717,3.9,Good,W. Sitkalidak,Good
0,0,0,10,NA,6,2,2,0,8,0,0,3,2,0,2004,70,717,2.6,Good,W. Sitkalidak,Good
0,0,0,38,NA,3,0,0,13,0,0,0,0,0,0,2005,70,717,4.2,Excellent,W. Sitkalidak,ExcellentIdeal
0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,1991,70,718,2.5,Average,W. Sitkalidak,FairAverage
0,2,0,13,0,0,1,0,11,0,0,0,0,15,5,1992,70,718,3,Good,W. Sitkalidak,Good
0,12,0,6,5,0,1,0,4,0,0,0,0,0,28,1993,70,718,2.5,Good,W. Sitkalidak,Good
0,12,0,30,0,0,0,0,5,11,1,0,0,10,2,1994,70,718,3.5,Good,W. Sitkalidak,Good
0,0,0,17,0,4,2,0,5,0,0,0,0,6,10,1995,70,718,2.5,Good,W. Sitkalidak,Good
0,0,0,31,1,0,0,0,3,7,2,0,0,11,2,1996,70,718,2.5,Average,W. Sitkalidak,FairAverage
0,8,0,6,2,8,0,0,4,10,1,0,0,0,12,1997,70,718,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,2,1,8,0,0,6,9,0,0,2,97,9,1999,70,718,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,3,2,0,2,0,3,0,3,0,0,11,8,2000,70,718,2.3,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,9,4,0,0,0,0,2,0,0,2,0,13,2001,70,718,3.8,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,3,4,1,2,0,0,5,0,0,0,7,4,2002,70,718,3.437775,Good,W. Sitkalidak,Good
0,0,0,28,0,0,0,0,6,2,0,2,2,0,5,2003,70,718,4,Good,W. Sitkalidak,Good
0,6,0,39,NA,0,0,2,2,0,0,0,2,58,0,2004,70,718,2.8,Good,W. Sitkalidak,Good
0,0,0,22,NA,8,5,3,14,0,0,0,0,5,7,2005,70,718,4.1,Excellent,W. Sitkalidak,ExcellentIdeal
0,8,0,3,11,0,0,5,0,0,4,0,6,16,12,1991,70,719,2.7,Average,W. Sitkalidak,FairAverage
0,0,0,1,3,0,0,4,2,0,0,0,0,0,7,1992,70,719,3,Good,W. Sitkalidak,Good
0,0,0,6,20,0,1,1,2,0,1,0,26,0,5,1993,70,719,2.5,Good,W. Sitkalidak,Good
0,0,0,20,3,0,1,0,3,0,0,0,0,0,0,1994,70,719,3.5,Good,W. Sitkalidak,Good
0,0,0,26,4,0,0,3,4,0,0,0,3,0,6,1995,70,719,2.5,Good,W. Sitkalidak,Good
0,10,0,27,11,0,0,2,1,10,1,0,8,0,2,1996,70,719,2.5,Good,W. Sitkalidak,Good
0,4,0,9,5,6,11,4,4,18,2,2,7,0,26,1997,70,719,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,13,0,1,14,0,23,4,0,2,4,3,27,0,9,1999,70,719,1.9,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,7,5,0,2,0,2,0,2,0,3,0,6,2000,70,719,2.2,Good,W. Sitkalidak,Good
0,0,0,14,15,0,0,0,1,2,0,0,0,0,8,2001,70,719,3.7,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,1,9,0,0,0,2,0,2,0,3,0,5,2002,70,719,3.3336,Good,W. Sitkalidak,Good
0,0,0,12,12,0,0,1,0,0,0,0,7,0,0,2003,70,719,4.2,Good,W. Sitkalidak,Good
0,0,0,24,NA,4,0,2,0,2,2,0,4,0,1,2004,70,719,2.9,Good,W. Sitkalidak,Good
0,0,0,9,NA,3,1,0,24,8,0,0,0,18,3,2005,70,719,4,Good,W. Sitkalidak,Good
0,0,0,2,8,0,0,0,0,13,4,0,3,9,7,1991,70,720,2.5,Average,W. Sitkalidak,FairAverage
0,22,0,0,9,10,3,0,0,3,0,0,5,0,12,1992,70,720,3,Good,W. Sitkalidak,Good
0,61,0,0,17,0,2,5,0,2,1,0,15,39,49,1993,70,720,2.5,Good,W. Sitkalidak,Good
0,0,0,21,10,0,3,0,0,6,1,0,4,0,0,1994,70,720,3.5,Good,W. Sitkalidak,Good
0,12,0,0,30,6,1,0,0,0,0,0,22,0,18,1995,70,720,2,Excellent,W. Sitkalidak,ExcellentIdeal
6,10,0,0,13,30,2,2,4,9,1,0,18,4,9,1996,70,720,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,8,0,2,15,41,3,5,0,16,1,0,17,11,16,1997,70,720,2.5,Average,W. Sitkalidak,FairAverage
0,10,0,2,21,11,5,5,0,21,4,4,11,0,42,1999,70,720,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,10,2,0,22,4,5,0,2,2,0,0,9,0,10,2000,70,720,2.2,Good,W. Sitkalidak,Good
0,7,0,1,12,7,4,1,0,0,3,0,12,11,14,2001,70,720,3.8,Average,W. Sitkalidak,FairAverage
0,9,0,5,13,18,1,0,0,2,4,0,15,4,4,2002,70,720,3.337767,Good,W. Sitkalidak,Good
0,0,0,1,16,4,7,2,0,8,4,0,21,23,0,2003,70,720,4.2,Good,W. Sitkalidak,Good
0,0,0,3,NA,15,2,1,1,4,3,0,14,21,9,2004,70,720,2.8,Good,W. Sitkalidak,Good
0,0,0,23,NA,0,0,0,21,4,0,0,20,0,4,2005,70,720,4.2,Good,W. Sitkalidak,Good
0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,1991,70,721,2.5,Good,W. Sitkalidak,Good
0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,1992,70,721,3,Good,W. Sitkalidak,Good
0,24,0,13,1,0,0,2,0,0,0,0,2,0,0,1993,70,721,2.5,Good,W. Sitkalidak,Good
0,2,0,0,16,27,6,0,0,2,0,3,5,9,15,1994,70,721,3,Good,W. Sitkalidak,Good
0,0,0,42,4,0,0,0,2,0,0,0,0,0,0,1995,70,721,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,30,10,0,0,0,7,0,0,0,0,0,0,1996,70,721,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,126,0,9,4,0,0,0,11,2,2,0,0,0,0,1997,70,721,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,10,3,0,0,1,11,0,1,7,0,3,18,1999,70,721,1.8,Good,W. Sitkalidak,Good
0,69,0,6,3,0,0,0,2,0,0,0,0,0,22,2000,70,721,2.2,Good,W. Sitkalidak,Good
0,0,0,8,3,0,1,0,0,0,0,0,0,0,6,2001,70,721,3.6,Fair,W. Sitkalidak,FairAverage
0,0,0,13,4,4,0,0,2,0,0,0,0,0,2,2002,70,721,3.37527,Good,W. Sitkalidak,Good
0,0,0,15,1,6,0,0,9,0,1,4,0,0,7,2003,70,721,4.2,Good,W. Sitkalidak,Good
0,0,0,5,NA,0,0,1,5,0,0,3,0,0,0,2004,70,721,2.7,Good,W. Sitkalidak,Good
0,2,0,5,NA,22,1,2,2,6,1,0,74,6,7,2005,70,721,4,Good,W. Sitkalidak,Good
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1991,70,722,2.5,Average,W. Sitkalidak,FairAverage
0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,1992,70,722,3,Good,W. Sitkalidak,Good
0,0,0,13,0,0,0,0,2,0,0,0,5,0,0,1993,70,722,2.5,Good,W. Sitkalidak,Good
0,0,0,21,5,0,0,0,2,0,0,0,0,0,0,1994,70,722,3,Good,W. Sitkalidak,Good
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,1995,70,722,1.5,Good,W. Sitkalidak,Good
0,0,0,51,0,0,1,0,6,0,0,0,0,0,0,1996,70,722,2.5,Good,W. Sitkalidak,Good
0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,1997,70,722,2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,1999,70,722,1.8,Good,W. Sitkalidak,Good
0,0,0,9,1,0,0,0,5,0,0,0,0,0,0,2000,70,722,2.3,Good,W. Sitkalidak,Good
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2001,70,722,4,Fair,W. Sitkalidak,FairAverage
0,0,0,7,1,0,0,0,3,0,0,0,0,0,0,2002,70,722,3.466944,Average,W. Sitkalidak,FairAverage
0,0,0,19,4,0,0,0,1,0,0,0,0,0,0,2003,70,722,4.4,Good,W. Sitkalidak,Good
0,38,0,8,NA,0,0,0,1,0,0,0,0,0,0,2004,70,722,2.8,Average,W. Sitkalidak,FairAverage
0,0,0,13,NA,0,0,0,20,0,0,0,0,0,0,2005,70,722,4.1,Good,W. Sitkalidak,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1991,70,723,2.5,Average,W. Sitkalidak,FairAverage
0,0,0,100,0,0,0,0,5,0,0,0,0,0,0,1992,70,723,3,Good,W. Sitkalidak,Good
0,0,0,16,2,0,0,2,0,0,0,0,0,0,0,1993,70,723,2.5,Good,W. Sitkalidak,Good
0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,1994,70,723,3.5,Good,W. Sitkalidak,Good
0,0,0,28,1,0,0,0,1,0,0,0,0,0,0,1995,70,723,2,Good,W. Sitkalidak,Good
0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,1996,70,723,2.5,Good,W. Sitkalidak,Good
0,0,0,9,2,0,0,0,4,0,0,0,0,0,0,1997,70,723,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,1999,70,723,2.1,Good,W. Sitkalidak,Good
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2000,70,723,2.5,Good,W. Sitkalidak,Good
0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,2001,70,723,3.9,Fair,W. Sitkalidak,FairAverage
0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,2002,70,723,3.550284,Average,W. Sitkalidak,FairAverage
0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,2003,70,723,4.4,Good,W. Sitkalidak,Good
0,2,0,10,NA,0,0,0,0,0,0,0,0,0,0,2004,70,723,3,Average,W. Sitkalidak,FairAverage
0,0,0,12,NA,0,0,0,10,0,0,0,0,0,0,2005,70,723,4.2,Good,W. Sitkalidak,Good
0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1991,70,724,2.5,Fair,W. Sitkalidak,FairAverage
0,0,0,13,0,0,0,1,6,0,0,0,0,0,0,1992,70,724,3.5,Good,W. Sitkalidak,Good
0,0,0,9,0,0,0,3,0,0,0,0,0,0,4,1993,70,724,2.5,Good,W. Sitkalidak,Good
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1994,70,724,3.5,Good,W. Sitkalidak,Good
0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,1995,70,724,2,Good,W. Sitkalidak,Good
0,0,0,34,1,0,0,0,0,0,0,0,0,0,0,1996,70,724,2.5,Ideal,W. Sitkalidak,ExcellentIdeal
0,0,0,5,3,0,0,1,4,0,0,0,0,0,0,1997,70,724,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1999,70,724,2.5,Good,W. Sitkalidak,Good
0,0,0,4,1,0,0,0,7,0,0,0,0,0,0,2000,70,724,2.6,Good,W. Sitkalidak,Good
0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,2001,70,724,3.9,Fair,W. Sitkalidak,FairAverage
0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2002,70,724,3.675294,Good,W. Sitkalidak,Good
0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2003,70,724,4.4,Good,W. Sitkalidak,Good
0,0,0,11,NA,0,0,1,2,0,0,0,0,0,0,2004,70,724,3.1,Average,W. Sitkalidak,FairAverage
0,0,0,16,NA,0,0,0,2,0,0,0,0,0,0,2005,70,724,4.3,Good,W. Sitkalidak,Good
0,0,0,12,5,0,4,2,1,18,0,0,0,0,0,1991,70,725,2.5,Fair,W. Sitkalidak,FairAverage
0,0,0,9,3,0,0,3,4,14,0,0,0,0,0,1992,70,725,3.5,Good,W. Sitkalidak,Good
0,0,0,6,4,4,1,3,0,2,1,0,1,0,0,1993,70,725,2.5,Good,W. Sitkalidak,Good
0,0,0,8,2,0,0,4,8,31,0,0,0,0,2,1994,70,725,4,Good,W. Sitkalidak,Good
0,0,0,15,1,0,0,0,4,0,1,0,0,0,0,1995,70,725,2,Good,W. Sitkalidak,Good
0,0,0,10,0,0,0,1,3,7,4,0,0,0,0,1996,70,725,2.5,Good,W. Sitkalidak,Good
0,0,0,16,7,0,4,1,2,23,4,5,2,0,21,1997,70,725,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,1,6,9,25,1,4,30,0,4,24,0,0,1999,70,725,2.5,Good,W. Sitkalidak,Good
0,0,0,8,2,0,0,0,3,30,0,4,5,0,8,2000,70,725,2.5,Good,W. Sitkalidak,Good
0,0,0,5,5,4,0,0,0,20,0,0,0,0,0,2001,70,725,3.8,Fair,W. Sitkalidak,FairAverage
0,0,0,1,3,0,2,0,0,49,2,0,4,0,0,2002,70,725,3.566952,Good,W. Sitkalidak,Good
0,0,0,15,3,0,0,0,2,27,1,0,2,0,0,2003,70,725,4.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,14,NA,14,2,2,0,8,0,0,2,0,0,2004,70,725,3.1,Average,W. Sitkalidak,FairAverage
0,0,0,12,NA,0,0,0,4,0,1,0,0,0,0,2005,70,725,4.3,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,73,12,0,1,2,3,4,0,0,3,0,0,1991,70,726,2.5,Good,W. Sitkalidak,Good
0,0,0,5,3,0,1,0,5,3,4,0,2,0,0,1992,70,726,3.5,Good,W. Sitkalidak,Good
0,8,0,5,6,0,0,1,1,35,2,0,0,0,0,1993,70,726,2.5,Good,W. Sitkalidak,Good
0,0,0,2,2,0,1,0,0,11,4,0,0,0,0,1994,70,726,3.5,Good,W. Sitkalidak,Good
0,0,0,0,5,1,0,1,0,2,2,6,0,0,0,1995,70,726,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,12,1,4,0,4,8,14,2,0,1,0,1,1996,70,726,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,5,5,2,9,8,0,2,6,25,3,47,1,0,11,1997,70,726,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,24,11,0,2,32,0,2,0,47,8,0,2,0,32,1999,70,726,2.4,Good,W. Sitkalidak,Good
0,5,0,3,28,0,0,2,3,19,1,0,0,0,22,2000,70,726,2.5,Good,W. Sitkalidak,Good
0,0,0,11,1,1,0,2,1,287,0,0,1,0,17,2001,70,726,3.8,Average,W. Sitkalidak,FairAverage
0,5,0,5,1,16,10,1,0,20,1,2,0,34,9,2002,70,726,3.575286,Good,W. Sitkalidak,Good
0,0,2,4,2,13,0,8,0,11,2,0,1,0,0,2003,70,726,4.5,Excellent,W. Sitkalidak,ExcellentIdeal
0,2,0,1,NA,7,6,4,2,38,2,1,5,5,31,2004,70,726,3.2,Good,W. Sitkalidak,Good
0,0,0,13,NA,0,0,1,2,15,1,0,1,0,0,2005,70,726,4.2,Excellent,W. Sitkalidak,ExcellentIdeal
0,0,0,191,3,0,1,0,0,0,3,0,0,0,0,1991,70,727,2.8,Good,W. Sitkalidak,Good
0,21,0,8,9,11,0,0,5,6,0,0,3,2,0,1992,70,727,3,Excellent,W. Sitkalidak,ExcellentIdeal
0,49,0,51,6,9,0,8,0,16,0,0,0,0,0,1993,70,727,1,Good,W. Sitkalidak,Good
0,39,0,0,6,0,1,2,0,0,2,4,4,0,8,1994,70,727,4,Excellent,W. Sitkalidak,ExcellentIdeal
16,0,0,3,16,11,7,4,1,39,2,0,0,16,0,1995,70,727,2.5,Excellent,W. Sitkalidak,ExcellentIdeal
